date,sunrise,sunset,hour,temperature,heat_index,feels_like,precipitation,weather_description
2018-06-11,06:28 AM,08:33 PM,600,76,80,80,0.0,Cloudy
2018-06-11,06:28 AM,08:33 PM,700,78,83,83,0.0,Cloudy
2018-06-11,06:28 AM,08:33 PM,800,81,86,86,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,900,84,89,89,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,1000,87,92,92,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,1100,89,95,95,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,1200,92,98,98,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,1300,93,99,99,0.0,Sunny
2018-06-11,06:28 AM,08:33 PM,1400,94,100,100,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,1500,95,101,101,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,1600,93,99,99,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,1700,92,98,98,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,1800,91,96,96,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,1900,88,93,93,0.0,Thundery outbreaks possible
2018-06-11,06:28 AM,08:33 PM,2000,84,89,89,0.2,Clear
2018-06-11,06:28 AM,08:33 PM,2100,81,85,85,0.3,Clear
2018-06-11,06:28 AM,08:33 PM,2200,80,84,84,0.1,Clear
2018-06-11,06:28 AM,08:33 PM,2300,78,82,82,0.4,Light rain shower
2018-06-12,06:28 AM,08:33 PM,0,77,81,81,0.5,Light rain shower
2018-06-12,06:28 AM,08:33 PM,100,77,82,82,0.3,Light rain shower
2018-06-12,06:28 AM,08:33 PM,200,78,83,83,0.3,Light rain shower
2018-06-12,06:28 AM,08:33 PM,300,79,83,83,0.5,Light rain shower
2018-06-12,06:28 AM,08:33 PM,400,79,84,84,0.2,Light rain shower
2018-06-12,06:28 AM,08:33 PM,500,80,85,85,0.3,Light rain shower
2018-06-12,06:28 AM,08:33 PM,600,81,86,86,0.4,Light rain shower
2018-06-12,06:28 AM,08:33 PM,700,82,87,87,0.2,Light rain shower
2018-06-12,06:28 AM,08:33 PM,800,83,88,88,0.2,Light rain shower
2018-06-12,06:28 AM,08:33 PM,900,85,90,90,0.3,Light rain shower
2018-06-12,06:28 AM,08:33 PM,1000,87,93,93,0.1,Light rain shower
2018-06-12,06:28 AM,08:33 PM,1100,90,95,95,0.0,Cloudy
2018-06-12,06:28 AM,08:33 PM,1200,93,98,98,0.0,Cloudy
2018-06-12,06:28 AM,08:33 PM,1300,92,97,97,0.0,Cloudy
2018-06-12,06:28 AM,08:33 PM,1400,92,97,97,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,1500,91,96,96,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,1600,91,96,96,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,1700,91,96,96,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,1800,91,96,96,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,1900,88,92,92,0.0,Partly cloudy
2018-06-12,06:28 AM,08:33 PM,2000,85,89,89,0.0,Clear
2018-06-12,06:28 AM,08:33 PM,2100,82,86,86,0.0,Clear
2018-06-12,06:28 AM,08:33 PM,2200,80,84,84,0.0,Clear
2018-06-12,06:28 AM,08:33 PM,2300,78,82,82,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,0,76,80,80,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,100,75,79,79,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,200,74,79,79,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,300,73,78,78,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,400,74,79,79,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,500,75,80,80,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,600,76,81,81,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,700,78,83,83,0.0,Mist
2018-06-13,06:28 AM,08:33 PM,800,81,86,86,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,900,84,89,89,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,1000,86,91,91,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,1100,89,94,94,0.0,Thundery outbreaks possible
2018-06-13,06:28 AM,08:33 PM,1200,92,97,97,0.0,Thundery outbreaks possible
2018-06-13,06:28 AM,08:33 PM,1300,92,96,96,0.0,Thundery outbreaks possible
2018-06-13,06:28 AM,08:33 PM,1400,92,96,96,0.0,Partly cloudy
2018-06-13,06:28 AM,08:33 PM,1500,92,96,96,0.0,Partly cloudy
2018-06-13,06:28 AM,08:33 PM,1600,92,96,96,0.0,Partly cloudy
2018-06-13,06:28 AM,08:33 PM,1700,92,95,95,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,1800,92,95,95,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,1900,89,92,92,0.0,Sunny
2018-06-13,06:28 AM,08:33 PM,2000,86,89,89,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,2100,83,86,86,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,2200,81,84,84,0.0,Clear
2018-06-13,06:28 AM,08:33 PM,2300,78,82,82,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,0,76,80,80,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,100,75,79,79,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,200,74,78,78,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,300,73,77,77,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,400,73,78,78,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,500,73,78,78,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,600,74,79,79,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,700,77,82,82,0.0,Mist
2018-06-14,06:29 AM,08:34 PM,800,80,85,85,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,900,84,88,88,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1000,86,90,90,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1100,88,93,93,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1200,91,95,95,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1300,91,95,95,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1400,92,96,96,0.0,Partly cloudy
2018-06-14,06:29 AM,08:34 PM,1500,92,96,96,0.0,Partly cloudy
2018-06-14,06:29 AM,08:34 PM,1600,91,95,95,0.0,Partly cloudy
2018-06-14,06:29 AM,08:34 PM,1700,90,94,94,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1800,88,93,93,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,1900,86,90,90,0.0,Sunny
2018-06-14,06:29 AM,08:34 PM,2000,83,87,87,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,2100,81,84,84,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,2200,79,83,83,0.0,Clear
2018-06-14,06:29 AM,08:34 PM,2300,78,81,81,0.0,Clear
2018-06-15,06:29 AM,08:34 PM,0,76,79,79,0.0,Clear
2018-06-15,06:29 AM,08:34 PM,100,75,79,79,0.0,Clear
2018-06-15,06:29 AM,08:34 PM,200,74,78,78,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,300,73,77,77,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,400,73,77,77,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,500,73,77,77,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,600,73,78,78,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,700,76,81,81,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,800,80,84,84,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,900,83,88,88,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1000,85,90,90,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1100,87,92,92,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1200,89,94,94,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1300,89,95,95,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1400,89,95,95,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1500,89,96,96,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1600,89,95,95,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1700,88,94,94,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1800,87,93,93,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,1900,84,90,90,0.0,Partly cloudy
2018-06-15,06:29 AM,08:34 PM,2000,82,87,87,0.1,Clear
2018-06-15,06:29 AM,08:34 PM,2100,80,84,84,0.1,Clear
2018-06-15,06:29 AM,08:34 PM,2200,78,82,82,0.1,Clear
2018-06-15,06:29 AM,08:34 PM,2300,76,80,80,0.0,Clear
2018-06-16,06:29 AM,08:34 PM,0,75,79,79,0.0,Clear
2018-06-16,06:29 AM,08:34 PM,100,74,78,78,0.0,Clear
2018-06-16,06:29 AM,08:34 PM,200,74,78,78,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,300,73,77,77,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,400,73,77,77,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,500,73,78,78,0.0,Mist
2018-06-16,06:29 AM,08:34 PM,600,73,78,78,0.0,Mist
2018-06-16,06:29 AM,08:34 PM,700,77,81,81,0.0,Mist
2018-06-16,06:29 AM,08:34 PM,800,80,85,85,0.1,Light rain shower
2018-06-16,06:29 AM,08:34 PM,900,83,88,88,0.1,Light rain shower
2018-06-16,06:29 AM,08:34 PM,1000,85,91,91,0.0,Light rain shower
2018-06-16,06:29 AM,08:34 PM,1100,87,93,93,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,1200,89,96,96,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,1300,88,95,95,0.0,Partly cloudy
2018-06-16,06:29 AM,08:34 PM,1400,88,95,95,0.9,Moderate or heavy rain shower
2018-06-16,06:29 AM,08:34 PM,1500,88,95,95,1.2,Moderate or heavy rain shower
2018-06-16,06:29 AM,08:34 PM,1600,87,94,94,0.6,Moderate or heavy rain shower
2018-06-16,06:29 AM,08:34 PM,1700,87,93,93,0.0,Sunny
2018-06-16,06:29 AM,08:34 PM,1800,86,92,92,0.0,Sunny
2018-06-16,06:29 AM,08:34 PM,1900,83,89,89,0.0,Sunny
2018-06-16,06:29 AM,08:34 PM,2000,81,85,85,0.5,Patchy rain possible
2018-06-16,06:29 AM,08:34 PM,2100,78,82,82,0.7,Patchy rain possible
2018-06-16,06:29 AM,08:34 PM,2200,77,81,81,0.4,Patchy rain possible
2018-06-16,06:29 AM,08:34 PM,2300,75,80,80,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,0,74,78,78,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,100,74,78,78,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,200,73,78,78,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,300,73,77,77,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,400,73,77,77,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,500,73,78,78,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,600,73,78,78,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,700,76,81,81,0.0,Mist
2018-06-17,06:29 AM,08:35 PM,800,78,83,83,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,900,81,86,86,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1000,83,89,89,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1100,85,91,91,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1200,87,94,94,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1300,87,95,95,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1400,88,96,96,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1500,89,97,97,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1600,88,96,96,0.0,Partly cloudy
2018-06-17,06:29 AM,08:35 PM,1700,87,94,94,0.0,Thundery outbreaks possible
2018-06-17,06:29 AM,08:35 PM,1800,86,93,93,0.0,Thundery outbreaks possible
2018-06-17,06:29 AM,08:35 PM,1900,83,90,90,0.0,Thundery outbreaks possible
2018-06-17,06:29 AM,08:35 PM,2000,81,87,87,0.1,Patchy rain possible
2018-06-17,06:29 AM,08:35 PM,2100,78,83,83,0.1,Patchy rain possible
2018-06-17,06:29 AM,08:35 PM,2200,77,82,82,0.1,Patchy rain possible
2018-06-17,06:29 AM,08:35 PM,2300,76,82,82,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,0,76,81,81,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,100,75,80,80,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,200,74,79,79,0.1,Light rain shower
2018-06-18,06:29 AM,08:35 PM,300,74,78,78,0.1,Light rain shower
2018-06-18,06:29 AM,08:35 PM,400,74,78,78,0.0,Light rain shower
2018-06-18,06:29 AM,08:35 PM,500,73,78,78,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,600,73,78,78,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,700,75,80,80,0.0,Mist
2018-06-18,06:29 AM,08:35 PM,800,77,82,82,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,900,79,84,84,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,1000,82,87,87,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,1100,85,90,90,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,1200,87,94,94,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,1300,87,94,94,0.0,Cloudy
2018-06-18,06:29 AM,08:35 PM,1400,86,93,93,0.3,Patchy rain possible
2018-06-18,06:29 AM,08:35 PM,1500,86,93,93,0.4,Patchy rain possible
2018-06-18,06:29 AM,08:35 PM,1600,85,92,92,0.2,Patchy rain possible
2018-06-18,06:29 AM,08:35 PM,1700,83,90,90,0.0,Partly cloudy
2018-06-18,06:29 AM,08:35 PM,1800,82,88,88,0.0,Partly cloudy
2018-06-18,06:29 AM,08:35 PM,1900,80,85,85,0.0,Partly cloudy
2018-06-18,06:29 AM,08:35 PM,2000,77,82,82,0.8,Light rain shower
2018-06-18,06:29 AM,08:35 PM,2100,75,79,79,1.0,Light rain shower
2018-06-18,06:29 AM,08:35 PM,2200,74,78,78,0.5,Light rain shower
2018-06-18,06:29 AM,08:35 PM,2300,73,78,78,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,0,73,77,77,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,100,72,77,77,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,200,72,77,77,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,300,72,76,76,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,400,72,76,76,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,500,72,76,76,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,600,72,76,76,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,700,74,78,78,0.0,Mist
2018-06-19,06:29 AM,08:35 PM,800,76,80,80,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,900,77,82,82,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,1000,78,83,83,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,1100,79,83,83,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,1200,79,84,84,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,1300,80,85,85,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,1400,80,86,86,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,1500,81,87,87,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,1600,79,84,84,0.0,Cloudy
2018-06-19,06:29 AM,08:35 PM,1700,77,82,82,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,1800,76,80,80,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,1900,75,79,79,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,2000,74,79,79,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,2100,73,78,78,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,2200,73,78,78,0.0,Overcast
2018-06-19,06:29 AM,08:35 PM,2300,73,77,77,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,0,73,77,77,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,100,73,77,77,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,200,72,77,77,0.0,Fog
2018-06-20,06:29 AM,08:35 PM,300,72,77,77,0.0,Fog
2018-06-20,06:29 AM,08:35 PM,400,72,77,77,0.0,Fog
2018-06-20,06:29 AM,08:35 PM,500,73,77,77,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,600,73,78,78,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,700,75,79,79,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,800,76,81,81,0.3,Light rain shower
2018-06-20,06:29 AM,08:35 PM,900,78,83,83,0.4,Light rain shower
2018-06-20,06:29 AM,08:35 PM,1000,78,83,83,0.2,Light rain shower
2018-06-20,06:29 AM,08:35 PM,1100,79,84,84,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,1200,79,84,84,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,1300,80,85,85,0.0,Overcast
2018-06-20,06:29 AM,08:35 PM,1400,80,86,86,0.0,Partly cloudy
2018-06-20,06:29 AM,08:35 PM,1500,81,87,87,0.0,Partly cloudy
2018-06-20,06:29 AM,08:35 PM,1600,80,86,86,0.0,Partly cloudy
2018-06-20,06:29 AM,08:35 PM,1700,79,85,85,0.0,Cloudy
2018-06-20,06:29 AM,08:35 PM,1800,78,83,83,0.0,Cloudy
2018-06-20,06:29 AM,08:35 PM,1900,77,82,82,0.0,Cloudy
2018-06-20,06:29 AM,08:35 PM,2000,76,80,80,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,2100,74,79,79,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,2200,74,78,78,0.0,Mist
2018-06-20,06:29 AM,08:35 PM,2300,73,78,78,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,0,73,78,78,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,100,73,78,78,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,200,73,78,78,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,300,73,77,77,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,400,73,77,77,0.0,Fog
2018-06-21,06:30 AM,08:36 PM,500,73,77,77,0.0,Mist
2018-06-21,06:30 AM,08:36 PM,600,73,77,77,0.0,Mist
2018-06-21,06:30 AM,08:36 PM,700,75,81,81,0.0,Mist
2018-06-21,06:30 AM,08:36 PM,800,78,84,84,0.0,Sunny
2018-06-21,06:30 AM,08:36 PM,900,80,87,87,0.0,Sunny
2018-06-21,06:30 AM,08:36 PM,1000,83,90,90,0.0,Sunny
2018-06-21,06:30 AM,08:36 PM,1100,85,93,93,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,1200,87,96,96,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,1300,89,97,97,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,1400,90,98,98,0.3,Light rain shower
2018-06-21,06:30 AM,08:36 PM,1500,91,100,100,0.4,Light rain shower
2018-06-21,06:30 AM,08:36 PM,1600,90,98,98,0.2,Light rain shower
2018-06-21,06:30 AM,08:36 PM,1700,89,97,97,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,1800,88,96,96,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,1900,85,93,93,0.0,Partly cloudy
2018-06-21,06:30 AM,08:36 PM,2000,83,89,89,0.1,Patchy rain possible
2018-06-21,06:30 AM,08:36 PM,2100,80,86,86,0.1,Patchy rain possible
2018-06-21,06:30 AM,08:36 PM,2200,79,85,85,0.1,Patchy rain possible
2018-06-21,06:30 AM,08:36 PM,2300,78,83,83,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,0,77,82,82,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,100,76,81,81,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,200,75,80,80,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,300,75,79,79,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,400,74,79,79,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,500,74,79,79,0.0,Mist
2018-06-22,06:30 AM,08:36 PM,600,74,79,79,0.0,Mist
2018-06-22,06:30 AM,08:36 PM,700,76,81,81,0.0,Mist
2018-06-22,06:30 AM,08:36 PM,800,79,84,84,0.0,Partly cloudy
2018-06-22,06:30 AM,08:36 PM,900,81,87,87,0.0,Partly cloudy
2018-06-22,06:30 AM,08:36 PM,1000,85,91,91,0.0,Partly cloudy
2018-06-22,06:30 AM,08:36 PM,1100,88,95,95,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1200,91,100,100,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1300,93,101,101,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1400,95,103,103,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1500,96,105,105,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1600,95,104,104,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1700,94,103,103,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1800,92,102,102,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,1900,90,99,99,0.0,Sunny
2018-06-22,06:30 AM,08:36 PM,2000,87,95,95,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,2100,85,92,92,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,2200,83,89,89,0.0,Clear
2018-06-22,06:30 AM,08:36 PM,2300,81,87,87,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,0,79,85,85,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,100,78,84,84,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,200,77,82,82,0.0,Clear
2018-06-23,06:30 AM,08:36 PM,300,77,81,81,0.0,Clear
2018-06-23,06:30 AM,08:36 PM,400,76,80,80,0.0,Clear
2018-06-23,06:30 AM,08:36 PM,500,75,79,79,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,600,74,78,78,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,700,77,81,81,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,800,79,83,83,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,900,82,86,86,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1000,85,90,90,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1100,89,95,95,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1200,93,100,100,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1300,93,101,101,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1400,94,103,103,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1500,95,104,104,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1600,93,102,102,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1700,92,101,101,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1800,90,100,100,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,1900,87,96,96,0.0,Sunny
2018-06-23,06:30 AM,08:36 PM,2000,84,92,92,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,2100,81,88,88,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,2200,81,87,87,0.0,Partly cloudy
2018-06-23,06:30 AM,08:36 PM,2300,80,86,86,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,0,79,84,84,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,100,79,84,84,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,200,79,83,83,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,300,78,83,83,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,400,78,82,82,0.0,Cloudy
2018-06-24,06:30 AM,08:36 PM,500,77,82,82,0.0,Partly cloudy
2018-06-24,06:30 AM,08:36 PM,600,77,81,81,0.0,Partly cloudy
2018-06-24,06:30 AM,08:36 PM,700,79,84,84,0.0,Partly cloudy
2018-06-24,06:30 AM,08:36 PM,800,82,87,87,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,900,84,90,90,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1000,87,93,93,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1100,90,97,97,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1200,93,101,101,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1300,93,102,102,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1400,94,103,103,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1500,94,103,103,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1600,93,102,102,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1700,91,100,100,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1800,90,98,98,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,1900,87,94,94,0.0,Sunny
2018-06-24,06:30 AM,08:36 PM,2000,84,90,90,0.0,Clear
2018-06-24,06:30 AM,08:36 PM,2100,81,86,86,0.0,Clear
2018-06-24,06:30 AM,08:36 PM,2200,79,84,84,0.0,Clear
2018-06-24,06:30 AM,08:36 PM,2300,78,83,83,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,0,76,81,81,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,100,76,80,80,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,200,76,80,80,0.0,Cloudy
2018-06-25,06:31 AM,08:36 PM,300,76,80,80,0.0,Cloudy
2018-06-25,06:31 AM,08:36 PM,400,76,80,80,0.0,Cloudy
2018-06-25,06:31 AM,08:36 PM,500,76,80,80,0.0,Overcast
2018-06-25,06:31 AM,08:36 PM,600,76,80,80,0.0,Overcast
2018-06-25,06:31 AM,08:36 PM,700,78,83,83,0.0,Overcast
2018-06-25,06:31 AM,08:36 PM,800,81,86,86,0.1,Patchy rain possible
2018-06-25,06:31 AM,08:36 PM,900,83,89,89,0.2,Patchy rain possible
2018-06-25,06:31 AM,08:36 PM,1000,85,92,92,0.1,Patchy rain possible
2018-06-25,06:31 AM,08:36 PM,1100,88,94,94,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,1200,90,97,97,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,1300,90,97,97,0.0,Partly cloudy
2018-06-25,06:31 AM,08:36 PM,1400,91,98,98,0.0,Thundery outbreaks possible
2018-06-25,06:31 AM,08:36 PM,1500,91,98,98,0.0,Thundery outbreaks possible
2018-06-25,06:31 AM,08:36 PM,1600,90,97,97,0.0,Thundery outbreaks possible
2018-06-25,06:31 AM,08:36 PM,1700,89,96,96,0.0,Sunny
2018-06-25,06:31 AM,08:36 PM,1800,87,94,94,0.0,Sunny
2018-06-25,06:31 AM,08:36 PM,1900,85,92,92,0.0,Sunny
